ref_chrom	ref_start	ref_end	ref_contig	ref_length	mapped_chrom	mapped_start	mapped_end	mapped_length	is_mapped	is_mapped_correctly	is_correct_orientation	is_correct_order	mapping_quality
chr2	65138456	65155829	chr2_288	17373	chr2	65138456	65155829	17373	True	True	True	True	60
chr2	65155829	65169461	chr2_289	13632	chr2	65155829	65169461	13632	True	True	True	True	60
chr2	65169461	65179056	chr2_290	9595	chr2	65169461	65179056	9595	True	True	True	True	60
chr2	65179056	65214109	chr2_291	35053	chr2	65179056	65214109	35053	True	True	True	True	60
chr2	65214109	65225472	chr2_292	11363	chr2	65214109	65225472	11363	True	True	True	True	60
chr2	65225472	65248010	chr2_293	22538	chr2	65225472	65248010	22538	True	True	True	True	60
chr2	65248010	65266259	chr2_294	18249	chr2	65248010	65266259	18249	True	True	True	True	60
chr2	65266259	65291486	chr2_295	25227	chr2	65266259	65291486	25227	True	True	True	True	60
chr2	65291486	65302678	chr2_296	11192	chr2	65291486	65302678	11192	True	True	True	True	60
chr2	65302678	65321064	chr2_297	18386	chr2	65302678	65321064	18386	True	True	True	True	60
chr2	65321064	65334197	chr2_298	13133	chr2	65321064	65334197	13133	True	True	True	True	60
chr2	65334197	65343720	chr2_299	9523	chr2	65334197	65343720	9523	True	True	True	True	60
chr2	65343720	65354750	chr2_300	11030	chr2	65343720	65354750	11030	True	True	True	True	60
chr2	65354750	65378596	chr2_301	23846	chr2	65354750	65378596	23846	True	True	True	True	60
chr2	65378596	65388978	chr2_302	10382	chr2	65378596	65388978	10382	True	True	True	True	60
chr2	65388978	65404147	chr2_303	15169	chr2	65388978	65404147	15169	True	True	True	True	60
chr2	65404147	65418287	chr2_304	14140	chr2	65404147	65418287	14140	True	True	True	True	60
chr2	65418287	65666874	chr2_305	248587	chr2	65418287	65666874	248587	True	True	True	True	60
chr2	65666874	65680417	chr2_306	13543	chr2	65666874	65680417	13543	True	True	True	True	60
chr2	65680417	65705808	chr2_307	25391	chr2	65680417	65705808	25391	True	True	True	True	60
chr2	65705808	65717389	chr2_308	11581	chr2	65705808	65717389	11581	True	True	True	True	60
chr2	65717389	65728185	chr2_309	10796	chr2	65717389	65728185	10796	True	True	True	True	60
chr2	65728185	65773755	chr2_310	45570	chr2	65728185	65773755	45570	True	True	True	True	60
chr2	65773755	65815162	chr2_311	41407	chr2	65773755	65815162	41407	True	True	True	True	60
chr2	65815162	65826729	chr2_312	11567	chr2	65815162	65826729	11567	True	True	True	True	60
chr2	65826729	65838330	chr2_313	11601	chr2	65826729	65838330	11601	True	True	True	True	60
chr2	65838330	65854921	chr2_314	16591	chr2	65838330	65854921	16591	True	True	True	True	60
chr2	65854921	66056946	chr2_315	202025	chr2	65854921	66056946	202025	True	True	True	True	60
chr2	66056946	66082378	chr2_316	25432	chr2	66056946	66082378	25432	True	True	True	True	60
chr2	66082378	66093360	chr2_317	10982	chr2	66082378	66093360	10982	True	True	True	True	60
chr2	66093360	66110604	chr2_318	17244	chr2	66093360	66110604	17244	True	True	True	True	60
chr2	66110604	66128997	chr2_319	18393	chr2	66110604	66128997	18393	True	True	True	True	60
chr2	66128997	94118079	chr2_320	27989082	chr2	66128997	94118079	27989082	True	True	True	True	60
chr2	94118079	94139705	chr2_321	21626	.	.	.	.	False	False	False	False	60
chr2	94139705	94161006	chr2_322	21301	.	.	.	.	False	False	False	False	60
chr2	94161006	94172396	chr2_323	11390	.	.	.	.	False	False	False	False	24
chr2	94172396	94187149	chr2_324	14753	.	.	.	.	False	False	False	False	30
chr2	94187149	94199520	chr2_325	12371	.	.	.	.	False	False	False	False	14
chr2	94199520	94215589	chr2_326	16069	.	.	.	.	False	False	False	False	33
chr2	94215589	94231972	chr2_327	16383	.	.	.	.	False	False	False	False	24
chr2	94231972	94245377	chr2_328	13405	.	.	.	.	False	False	False	False	60
chr2	94245377	94258483	chr2_329	13106	.	.	.	.	False	False	False	False	13
chr2	94258483	94271291	chr2_330	12808	.	.	.	.	False	False	False	False	33
chr2	94271291	94284012	chr2_331	12721	.	.	.	.	False	False	False	False	48
chr2	94284012	94359961	chr2_332	75949	.	.	.	.	False	False	False	False	46
chr2	94359961	94374077	chr2_333	14116	.	.	.	.	False	False	False	False	22
chr2	94374077	94397486	chr2_334	23409	.	.	.	.	False	False	False	False	57
chr2	94397486	94433436	chr2_335	35950	.	.	.	.	False	False	False	False	60
chr2	94433436	94449890	chr2_336	16454	.	.	.	.	False	False	False	False	60
chr2	94449890	94525708	chr2_337	75818	.	.	.	.	False	False	False	False	60
chr2	94525708	94558866	chr2_338	33158	.	.	.	.	False	False	False	False	60
chr2	94558866	94572044	chr2_339	13178	.	.	.	.	False	False	False	False	60
chr2	94572044	94591298	chr2_340	19254	.	.	.	.	False	False	False	False	60
chr2	94591298	94608116	chr2_341	16818	.	.	.	.	False	False	False	False	60
chr2	94608116	94634938	chr2_342	26822	.	.	.	.	False	False	False	False	60
chr2	94634938	94654675	chr2_343	19737	.	.	.	.	False	False	False	False	60
chr2	94654675	94672300	chr2_344	17625	.	.	.	.	False	False	False	False	60
chr2	94672300	94686142	chr2_345	13842	.	.	.	.	False	False	False	False	60
chr2	94686142	94702834	chr2_346	16692	.	.	.	.	False	False	False	False	60
chr2	94702834	94720739	chr2_347	17905	.	.	.	.	False	False	False	False	54
chr2	94720739	94735342	chr2_348	14603	.	.	.	.	False	False	False	False	28
chr2	94735342	94752315	chr2_349	16973	.	.	.	.	False	False	False	False	17
chr2	94752315	94765235	chr2_350	12920	.	.	.	.	False	False	False	False	13
chr2	94765235	94785793	chr2_351	20558	.	.	.	.	False	False	False	False	24
chr2	94785793	94796368	chr2_352	10575	.	.	.	.	False	False	False	False	3
chr2	94796368	94817669	chr2_353	21301	.	.	.	.	False	False	False	False	1
chr2	94817669	94832724	chr2_354	15055	.	.	.	.	False	False	False	False	4
chr2	94832724	96800142	chr2_355	1967418	chr2	94832724	96800142	1967418	True	True	True	True	60
chr2	96800142	96810630	chr2_356	10488	chr2	96800142	96810630	10488	True	True	True	True	60
chr2	96810630	96821733	chr2_357	11103	chr2	96810630	96821733	11103	True	True	True	True	60
chr2	96821733	96835763	chr2_358	14030	chr2	96821733	96835763	14030	True	True	True	True	60
chr2	96835763	96849685	chr2_359	13922	chr2	96835763	96849685	13922	True	True	True	True	60
chr2	96849685	96861382	chr2_360	11697	chr2	96849685	96861382	11697	True	True	True	True	60
chr2	96861382	96879317	chr2_361	17935	chr2	96861382	96879317	17935	True	True	True	True	60
chr2	96879317	96895585	chr2_362	16268	chr2	96879317	96895585	16268	True	True	True	True	60
chr2	96895585	96910765	chr2_363	15180	chr2	96895585	96910765	15180	True	True	True	True	60
chr2	96910765	96930152	chr2_364	19387	chr2	96910765	96930152	19387	True	True	True	True	60
chr2	96930152	96955589	chr2_365	25437	chr2	96930152	96955589	25437	True	True	True	True	60
chr2	96955589	96969874	chr2_366	14285	chr2	96955589	96969874	14285	True	True	True	True	60
chr2	96969874	96983685	chr2_367	13811	chr2	96969874	96983685	13811	True	True	True	True	60
chr2	96983685	96995489	chr2_368	11804	chr2	96983685	96995489	11804	True	True	True	True	60
chr2	96995489	97006181	chr2_369	10692	chr2	96995489	97006181	10692	True	True	True	True	60
chr2	97006181	97020752	chr2_370	14571	chr2	97006181	97020752	14571	True	True	True	True	60
chr2	97020752	97037295	chr2_371	16543	chr2	97020752	97037295	16543	True	True	True	True	60
chr2	97037295	97069473	chr2_372	32178	chr2	97037295	97069473	32178	True	True	True	True	60
chr2	97069473	97089249	chr2_373	19776	chr2	97069473	97089249	19776	True	True	True	True	60
chr2	97089249	97099975	chr2_374	10726	chr2	97089249	97099975	10726	True	True	True	True	60
chr2	97099975	97119267	chr2_375	19292	chr2	97099975	97119267	19292	True	True	True	True	60
chr2	97119267	97146266	chr2_376	26999	chr2	97119267	97146266	26999	True	True	True	True	60
chr2	97146266	97164735	chr2_377	18469	chr2	97146266	97164735	18469	True	True	True	True	60
chr2	97164735	97200584	chr2_378	35849	chr2	97164735	97200584	35849	True	True	True	True	60
chr2	97200584	97213788	chr2_379	13204	chr2	97200584	97213788	13204	True	True	True	True	60
chr2	97213788	97236922	chr2_380	23134	chr2	97213788	97236922	23134	True	True	True	True	60
chr2	97236922	97263185	chr2_381	26263	chr2	97236922	97263185	26263	True	True	True	True	60
chr2	97263185	97275775	chr2_382	12590	chr2	97263185	97275775	12590	True	True	True	True	60
chr2	97275775	97292648	chr2_383	16873	chr2	97275775	97292648	16873	True	True	True	True	60
chr2	97292648	97312507	chr2_384	19859	chr2	97292648	97312507	19859	True	True	True	True	60
chr2	97312507	97331024	chr2_385	18517	chr2	97312507	97331024	18517	True	True	True	True	60
chr2	97331024	97348037	chr2_386	17013	chr2	97331024	97348037	17013	True	True	True	True	60
chr2	97348037	97366342	chr2_387	18305	chr2	97348037	97366342	18305	True	True	True	True	60
chr2	97366342	97380091	chr2_388	13749	chr2	97366342	97380091	13749	True	True	True	True	60
chr2	97380091	97416765	chr2_389	36674	chr2	97380091	97416765	36674	True	True	True	True	60
chr2	97416765	97566596	chr2_390	149831	chr2	97416765	97566596	149831	True	True	True	True	60
chr2	97566596	97585473	chr2_391	18877	chr2	97566596	97585473	18877	True	True	True	True	60
chr2	97585473	97597513	chr2_392	12040	chr2	97585473	97597513	12040	True	True	True	True	60
chr2	97597513	97630030	chr2_393	32517	chr2	97597513	97630030	32517	True	True	True	True	60
chr2	97630030	97645191	chr2_394	15161	.	.	.	.	False	False	False	False	60
chr2	97645191	97662482	chr2_395	17291	chr2	97645191	97662482	17291	True	True	True	True	60
chr2	97662482	97675135	chr2_396	12653	chr2	97662482	97675135	12653	True	True	True	True	60
chr2	97675135	97688273	chr2_397	13138	.	.	.	.	False	False	False	False	60
chr2	97688273	97709175	chr2_398	20902	.	.	.	.	False	False	False	False	60
chr2	97709175	97722959	chr2_399	13784	.	.	.	.	False	False	False	False	60
chr2	97722959	97735498	chr2_400	12539	.	.	.	.	False	False	False	False	55
chr2	97735498	97760594	chr2_401	25096	.	.	.	.	False	False	False	False	60
chr2	97760594	97794602	chr2_402	34008	.	.	.	.	False	False	False	False	9
chr2	97794602	111215080	chr2_403	13420478	chr2	97794602	111215080	13420478	True	True	True	True	60
chr2	111215080	111234552	chr2_404	19472	chr2	111215080	111234552	19472	True	True	True	True	60
chr2	111234552	111342273	chr2_405	107721	chr2	111234552	111342273	107721	True	True	True	True	60
chr2	111342273	111366297	chr2_406	24024	chr2	111342273	111366297	24024	True	True	True	True	60
chr2	111366297	111379162	chr2_407	12865	chr2	111366297	111379162	12865	True	True	True	True	60
chr2	111379162	111392791	chr2_408	13629	chr2	111379162	111392791	13629	True	True	True	True	60
chr2	111392791	111420399	chr2_409	27608	chr2	111392791	111420399	27608	True	True	True	True	60
chr2	111420399	111431649	chr2_410	11250	chr2	111420399	111431649	11250	True	True	True	True	60
chr2	111431649	111450840	chr2_411	19191	chr2	111431649	111450840	19191	True	True	True	True	60
chr2	111450840	111466634	chr2_412	15794	chr2	111450840	111466634	15794	True	True	True	True	60
chr2	111466634	111480820	chr2_413	14186	chr2	111466634	111480820	14186	True	True	True	True	60
chr2	111480820	111498007	chr2_414	17187	chr2	111480820	111498007	17187	True	True	True	True	60
chr2	111498007	111511337	chr2_415	13330	chr2	111498007	111511337	13330	True	True	True	True	60
chr2	111511337	111522606	chr2_416	11269	chr2	111511337	111522606	11269	True	True	True	True	60
chr2	111522606	120937155	chr2_417	9414549	chr2	111522606	120937155	9414549	True	True	True	True	60
chr2	120937155	120965488	chr2_418	28333	chr2	120937155	120965488	28333	True	True	True	True	60
chr2	120965488	120989895	chr2_419	24407	chr2	120965488	120989895	24407	True	True	True	True	60
chr2	120989895	121000503	chr2_420	10608	chr2	120989895	121000503	10608	True	True	True	True	60
chr2	121000503	121014158	chr2_421	13655	chr2	121000503	121014158	13655	True	True	True	True	60
chr2	121014158	121024824	chr2_422	10666	chr2	121014158	121024824	10666	True	True	True	True	60
chr2	121024824	121040449	chr2_423	15625	chr2	121024824	121040449	15625	True	True	True	True	60
chr2	121040449	121056222	chr2_424	15773	chr2	121040449	121056222	15773	True	True	True	True	60
chr2	121056222	121219080	chr2_425	162858	chr2	121056222	121219080	162858	True	True	True	True	60
chr2	121219080	121240564	chr2_426	21484	chr2	121219080	121240564	21484	True	True	True	True	60
chr2	121240564	121257901	chr2_427	17337	chr2	121240564	121257901	17337	True	True	True	True	60
chr2	121257901	121270418	chr2_428	12517	chr2	121257901	121270418	12517	True	True	True	True	60
chr2	121270418	121287440	chr2_429	17022	chr2	121270418	121287440	17022	True	True	True	True	60
chr2	121287440	121302221	chr2_430	14781	chr2	121287440	121302221	14781	True	True	True	True	60
chr2	121302221	121318387	chr2_431	16166	chr2	121302221	121318387	16166	True	True	True	True	60
chr2	121318387	121329623	chr2_432	11236	chr2	121318387	121329623	11236	True	True	True	True	60
chr2	121329623	121690194	chr2_433	360571	chr2	121329623	121690194	360571	True	True	True	True	60
chr2	121690194	121712838	chr2_434	22644	chr2	121690194	121712838	22644	True	True	True	True	60
chr2	121712838	121822851	chr2_435	110013	chr2	121712838	121822851	110013	True	True	True	True	60
chr2	121822851	121854177	chr2_436	31326	chr2	121822851	121854177	31326	True	True	True	True	60
chr2	121854177	121864992	chr2_437	10815	chr2	121854177	121864992	10815	True	True	True	True	60
chr2	121864992	121878200	chr2_438	13208	chr2	121864992	121878200	13208	True	True	True	True	60
chr2	121878200	121897433	chr2_439	19233	chr2	121878200	121897433	19233	True	True	True	True	60
chr2	121897433	121915993	chr2_440	18560	chr2	121897433	121915993	18560	True	True	True	True	60
chr2	121915993	121943030	chr2_441	27037	chr2	121915993	121943030	27037	True	True	True	True	60
chr2	121943030	121958281	chr2_442	15251	chr2	121943030	121958281	15251	True	True	True	True	60
chr2	121958281	121973970	chr2_443	15689	chr2	121958281	121973970	15689	True	True	True	True	60
chr2	121973970	121983919	chr2_444	9949	chr2	121973970	121983919	9949	True	True	True	True	60
chr2	121983919	122004141	chr2_445	20222	chr2	121983919	122004141	20222	True	True	True	True	60
chr2	122004141	122017232	chr2_446	13091	chr2	122004141	122017232	13091	True	True	True	True	60
chr2	122017232	122036746	chr2_447	19514	chr2	122017232	122036746	19514	True	True	True	True	60
chr2	122036746	122054005	chr2_448	17259	chr2	122036746	122054005	17259	True	True	True	True	60
chr2	122054005	122070361	chr2_449	16356	chr2	122054005	122070361	16356	True	True	True	True	60
chr2	122070361	122087562	chr2_450	17201	chr2	122070361	122087562	17201	True	True	True	True	60
chr2	122087562	122101526	chr2_451	13964	chr2	122087562	122101526	13964	True	True	True	True	60
chr2	122101526	122122212	chr2_452	20686	chr2	122101526	122122212	20686	True	True	True	True	60
chr2	122122212	122153727	chr2_453	31515	chr2	122122212	122153727	31515	True	True	True	True	60
chr2	122153727	122163929	chr2_454	10202	chr2	122153727	122163929	10202	True	True	True	True	60
chr2	122163929	122188238	chr2_455	24309	chr2	122163929	122188238	24309	True	True	True	True	60
chr2	122188238	122199544	chr2_456	11306	chr2	122188238	122199544	11306	True	True	True	True	60
chr2	122199544	122229089	chr2_457	29545	chr2	122199544	122229089	29545	True	True	True	True	60
chr2	122229089	122249196	chr2_458	20107	chr2	122229089	122249196	20107	True	True	True	True	60
chr2	122249196	122278190	chr2_459	28994	chr2	122249196	122278190	28994	True	True	True	True	60
chr2	122278190	122290286	chr2_460	12096	chr2	122278190	122290286	12096	True	True	True	True	60
chr2	122290286	122311089	chr2_461	20803	chr2	122290286	122311089	20803	True	True	True	True	60
chr2	122311089	122366356	chr2_462	55267	chr2	122311089	122366356	55267	True	True	True	True	60
chr2	122366356	122376897	chr2_463	10541	chr2	122366356	122376897	10541	True	True	True	True	60
chr2	122376897	122389929	chr2_464	13032	chr2	122376897	122389929	13032	True	True	True	True	60
chr2	122389929	122400982	chr2_465	11053	chr2	122389929	122400982	11053	True	True	True	True	60
chr2	122400982	122413959	chr2_466	12977	chr2	122400982	122413959	12977	True	True	True	True	60
chr2	122413959	122426734	chr2_467	12775	chr2	122413959	122426734	12775	True	True	True	True	60
chr2	122426734	122444023	chr2_468	17289	chr2	122426734	122444023	17289	True	True	True	True	60
chr2	122444023	122455868	chr2_469	11845	chr2	122444023	122455868	11845	True	True	True	True	60
chr2	122455868	124226745	chr2_470	1770877	chr2	122455868	124226745	1770877	True	True	True	True	60
chr2	124226745	124241336	chr2_471	14591	chr2	124226745	124241336	14591	True	True	True	True	60
chr2	124241336	124258412	chr2_472	17076	chr2	124241336	124258412	17076	True	True	True	True	60
chr2	124258412	124272580	chr2_473	14168	chr2	124258412	124272580	14168	True	True	True	True	60
chr2	124272580	124285484	chr2_474	12904	chr2	124272580	124285484	12904	True	True	True	True	60
chr2	124285484	124300114	chr2_475	14630	chr2	124285484	124300114	14630	True	True	True	True	60
chr2	124300114	125646245	chr2_476	1346131	chr2	124300114	125646245	1346131	True	True	True	True	60
chr2	125646245	125664913	chr2_477	18668	chr2	125646245	125664913	18668	True	True	True	True	60
chr2	125664913	125678577	chr2_478	13664	chr2	125664913	125678577	13664	True	True	True	True	60
chr2	125678577	125697338	chr2_479	18761	chr2	125678577	125697338	18761	True	True	True	True	60
chr2	125697338	125727113	chr2_480	29775	chr2	125697338	125727113	29775	True	True	True	True	60
chr2	125727113	125749295	chr2_481	22182	chr2	125727113	125749295	22182	True	True	True	True	60
chr2	125749295	125766724	chr2_482	17429	chr2	125749295	125766724	17429	True	True	True	True	60
chr2	125766724	125779313	chr2_483	12589	chr2	125766724	125779313	12589	True	True	True	True	60
chr2	125779313	125794235	chr2_484	14922	chr2	125779313	125794235	14922	True	True	True	True	60
chr2	125794235	126121041	chr2_485	326806	chr2	125794235	126121041	326806	True	True	True	True	60
chr2	126121041	126139209	chr2_486	18168	chr2	126121041	126139209	18168	True	True	True	True	60
chr2	126139209	126167144	chr2_487	27935	chr2	126139209	126167144	27935	True	True	True	True	60
chr2	126167144	126179650	chr2_488	12506	chr2	126167144	126179650	12506	True	True	True	True	60
chr2	126179650	126195951	chr2_489	16301	chr2	126179650	126195951	16301	True	True	True	True	60
chr2	126195951	126217908	chr2_490	21957	chr2	126195951	126217908	21957	True	True	True	True	60
